"baseMean.AR" "log2FoldChange.AR" "lfcSE.AR" "stat.AR" "pvalue.AR" "padj.AR" "baseMean.HOX" "log2FoldChange.HOX" "lfcSE.HOX" "stat.HOX" "pvalue.HOX" "padj.HOX"
"STK3" 1438.03833712402 0.197602476373816 0.164246593697185 1.20308416707946 0.228943751666486 0.451509682393356 6.62359497249293 -0.0349814235163545 0.56275189259848 -0.0621613609415499 0.950434332457196 1
"STK31" 6.17071491352301 0.399730181893024 1.31122668590164 0.304852079500012 0.760478814486751 0.889836869574736 0 0 NA NA NA 1
"STK32A" 28.1628869269209 0.684863942547181 0.885062432407848 0.773802974196952 0.439047313431019 0.665953106949991 0 0 NA NA NA 1
"STK32B" 12.9839604260943 -0.0600690031849549 0.735335671773661 -0.0816892277782008 0.93489384471681 0.976373013505647 0 0 NA NA NA 1
"STK32C" 1941.58898611526 0.0547799269273429 0.1096431939127 0.499619948785509 0.617342708583144 0.803908947163212 18.8589405636881 -0.0385790045239072 0.342399420157467 -0.112672517103461 0.910290190646275 0.961739742271078
"STK33" 1253.25509035006 -0.231519905920813 0.134005856135121 -1.72768498779163 0.0840447164439245 0.234585208362842 7.12891661101736 -0.0298790433319548 0.55970825331685 -0.0533832459230155 0.957426553993754 1
"STK35" 2744.91435587504 0.179061619946616 0.0911649467063087 1.96414988892024 0.0495127121207216 0.161199667199388 5.11348360112383 -0.92883184038861 0.658842660506855 -1.40979310549509 0.158600783008421 1
"STK36" 2446.91677794055 -0.376106034085951 0.130476641581682 -2.88255452873915 0.00394464855405612 0.0228194088394591 7.24213672145617 -0.38131681051423 0.542882294979314 -0.702393159697277 0.482434009956336 1
"STK38" 2397.40676662704 0.228582015457879 0.153132395830682 1.49270841233766 0.135513530371151 0.322191581923097 3.3679405860043 -0.746767972301223 0.801302992062138 -0.931942073970583 0.35136646229136 1
"STK38L" 1857.77257944681 0.141629864658791 0.14656752580077 0.966311356386749 0.333888405133983 0.56601260895623 17.6457480652854 0.927176265108506 0.365578780907075 2.53618731045602 0.0112066774220599 0.0736830472704243
"STK39" 4893.15562229044 -1.50073105234331 0.281794765189989 -5.32561721411503 1.00610810688728e-07 2.37420458646181e-06 50.1368671049373 -0.759769665835052 0.216818636593718 -3.50417140228925 0.000458030448260015 0.00605388604769897
"STK4" 1829.97271140581 -0.136867500538293 0.156851455614302 -0.872593116858606 0.382884893618798 0.614623621577965 7.0002127824727 -0.186481250985007 0.552611223844217 -0.337454693170648 0.735774160721011 1
"STK40" 3762.95425409894 -0.309183157159692 0.159793387685618 -1.93489331215624 0.0530033890607185 0.169214257452288 15.4948556500066 -0.0739589003599382 0.373967424792212 -0.197768295998059 0.843226352338447 0.952283406272899
"STMN1" 6017.80012529129 -0.0811485486643762 0.102019526881659 -0.795421730964379 0.426368223217391 0.6545191695773 131.16670018903 -0.869118772272865 0.147900358849259 -5.87638041607914 4.19334074051387e-09 2.62592696857422e-07
"STMN2" 1.16203405069968 -2.46877111889338 2.83276987054867 -0.871504298517272 0.383478859844041 1 0 0 NA NA NA 1
"STMN3" 229.555433727403 0.332480991612202 0.321888180571913 1.03290835662704 0.301646787690723 0.534047082793926 1.49716784353729 -0.466942986460197 1.18029008797754 -0.395617137868468 0.692387492300389 1
"STMN4" 19.5180534926129 1.68715874464779 1.01598862098017 1.66060791411238 0.0967922184810679 0.25848795033648 0 0 NA NA NA 1
"STMND1" 13.0172247411613 1.4467347120863 1.28321012995861 1.12743398630509 0.259559036414398 0.488747436530784 0 0 NA NA NA 1
"STOM" 9.49504520030432 1.25164634547729 0.965835062356909 1.29592141998129 0.195002558759615 0.408455825809971 0 0 NA NA NA 1
"STOML1" 639.201084870481 -0.497328589853389 0.154236845381629 -3.22444736614552 0.00126216055907214 0.00906394479898089 6.63210180362332 0.741281447166945 0.57264931460857 1.29447714029596 0.195500660377012 1
"STOML2" 6471.34229544959 -0.279391365128588 0.103619551011953 -2.69631900929931 0.00701104866722606 0.0359712139452382 135.252956651049 0.120920669808071 0.135493021164031 0.892449432223389 0.372152085549756 0.709332432563808
"STOML3" 0 0 NA NA NA 1 0 0 NA NA NA 1
"STON1" 100.719379317634 0.852571320596536 0.320955437389055 2.65635418901805 0.00789906023079356 0.039688880924105 0.496556395465441 -2.42341829007407 2.06180019399969 -1.17538949561009 0.239838924092082 1
"STON1-GTF2A1L" 111.582848577903 0.9788004873834 0.300253671243875 3.25991180500301 0.00111446862942346 0.00818240365764818 0 0 NA NA NA 1
"STON2" 654.202376095265 -0.134344468600265 0.329751515575095 -0.407411224072661 0.683705984669106 0.846230214031452 2.00303993680833 0.754980090589011 1.03765378455357 0.727583806687339 0.466868396239911 1
"STOX1" 146.872515131725 0.577007462356971 0.219542445754965 2.62822735882691 0.00858311278714256 0.0424769910879685 0.49980076931513 -1.28690682623672 2.12198876104876 -0.606462602375274 0.544207608711752 1
"STOX2" 30.6490403405275 0.773957226577768 1.16471206182814 0.664505204284535 0.506367019146383 0.722786268649544 0 0 NA NA NA 1
"STPG1" 402.358506798866 -0.230478688862812 0.210592653145985 -1.09442891487312 0.273766908165041 0.504626015507191 1.49878738896922 -0.463728624737806 1.18013452769256 -0.392945561591613 0.694359689338123 1
"STPG2" 24.439717823489 -0.772189258319355 0.494680670432821 -1.56098530723614 0.118527217608591 0.295093705154839 0 0 NA NA NA 1
"STRA6" 1.49112051361793 -0.308175565612486 2.77458746953396 -0.1110707696176 0.911560227757417 1 0 0 NA NA NA 1
"STRA8" 0.666869279207116 -2.85340772835906 3.9723820913852 -0.718311497412891 0.472565242561241 1 0 0 NA NA NA 1
"STRADA" 3019.36127644726 0.165547052579129 0.100618857497722 1.64528853433738 0.0999103231787124 0.264104730927567 7.49778263491339 0.211165297077067 0.532726062681582 0.39638627029833 0.691820093097845 1
"STRADB" 2456.49390478447 -0.07043541714337 0.0997196446261777 -0.706334417931527 0.479980194434809 0.700966450466451 14.6982548772992 -1.28587170417662 0.404509525344684 -3.17884159360876 0.00147864874772921 0.0154362175848879
"STRAP" 6174.93724068659 0.410481701053509 0.0736793232898613 5.57119260499498 2.53001440650838e-08 6.71282982110046e-07 107.028321992462 0.255632731286706 0.150596761558449 1.69746499620107 0.0896087834691115 0.327250455074103
"STRBP" 5471.13260562797 0.166589488774996 0.137688729433126 1.20989923765625 0.226317559802746 0.448290503965615 20.255909558589 0.126297897092531 0.326440435210674 0.38689415730935 0.698834566775279 0.894228472105575
"STRC" 141.346592584362 0.172394829722983 0.404334307292211 0.426367059667766 0.66984040022813 0.837785916930167 0 0 NA NA NA 1
"STRIP1" 2243.71603787246 -0.041127551780069 0.0980824698913229 -0.419316028905462 0.674985183652254 0.841216141233435 7.5002127824727 0.019255895075396 0.529511571902146 0.0363653904790478 0.97099101031265 1
"STRIP2" 645.9989396156 -0.273528278937882 0.144350145200453 -1.89489438031423 0.0581063958431286 0.180362892484363 1.12274879494652 -0.30124476436438 1.34075473676521 -0.224682976016317 0.822225909192108 1
"STRN" 1002.13294161472 -0.0591781306960193 0.139037853239434 -0.425626038645102 0.670380363484909 0.83808162799622 5.25018930424808 0.0198324606271961 0.633531100238036 0.0313046362202968 0.975026593052471 1
"STRN3" 2389.14568454214 0.0707838081908344 0.0880892311674182 0.803546667995161 0.421658834383337 0.650399262879694 16.376847691774 0.0851249573430202 0.36222231821901 0.235007488664879 0.814202920865903 0.942499791741758
"STRN4" 2943.19330733983 0.0081201340462041 0.132866967015052 0.0611147693714134 0.951267806880427 0.982540984478662 17.9785716148863 -0.303115788543713 0.349003411128165 -0.868518125836883 0.385110753887086 0.72075691343394
"STS" 462.640756678966 -0.140762696734929 0.213475508543539 -0.659385695789171 0.509648125215806 0.725192183217857 1.62722925805161 0.697306441351854 1.13712768796275 0.613217362248147 0.539732626064618 1
"STT3A" 9293.4318521935 -0.0618672246384183 0.0676861166451993 -0.914031232766939 0.360700434498634 0.593907526973036 114.514964735547 0.12694291415324 0.150302236151047 0.844584334897508 0.39834295838333 0.7305408250135
"STT3B" 5517.28624118233 0.254757866684497 0.0876874804588399 2.90529349630566 0.00366908871919054 0.0215330496690933 33.6080443223122 -0.0773217311715329 0.25543969480264 -0.302700530672314 0.762118093334703 0.923547861020308
"STUB1" 10005.2914731687 0.0111512112654849 0.0687206702518291 0.162268662756358 0.871094291092674 0.948411418860692 199.417208047845 0.486742263848212 0.114851939770977 4.23799776319677 2.25522015626416e-05 0.000463768644381619
"STX10" 1463.08733057268 0.0595018495879132 0.108904803292847 0.546365704622885 0.584814579576437 0.782793467738384 25.4678458328158 -0.293198497537431 0.294964384411416 -0.99401322001126 0.320216431395973 0.663514481614317
"STX11" 2.32690214937897 -0.40120346356723 1.34364704887581 -0.298592896030922 0.765250686455145 1 0 0 NA NA NA 1
"STX12" 2145.49694901551 -0.186539509141207 0.117280912218572 -1.59053596712787 0.111714045007343 0.2835873337403 13.2672451262485 0.570820617486981 0.407175288970793 1.40190388009506 0.160943951670095 0.464053861543188
"STX16" 3149.07775984653 -0.24847728734503 0.0808051450091111 -3.07501814787923 0.00210489745391351 0.0138228020403214 8.38474320243257 0.323103638770951 0.508544423233925 0.635349880972595 0.52520024794272 0.812554953041627
"STX17" 2489.60495161709 0.109249891751292 0.183413185735541 0.595649060416066 0.551409694759323 0.758146505988015 8.7441362521603 -0.145928909162761 0.490746556251517 -0.297361045745107 0.766190880295931 0.924095868259827
"STX18" 1454.94549967407 -0.0295525528412449 0.0837034177412754 -0.353062678188253 0.724041451861144 0.870668936118284 11.7463960835039 0.0802364206068933 0.427607422669857 0.187640383101678 0.851158567340763 0.953131688072185
"STX19" 231.781510837195 -0.365162057905355 0.27324942250593 -1.33636900146579 0.181428693144715 0.389901276705094 1.6199620637103 -1.71693078711974 1.25600596513981 -1.36697661856138 0.171632634389435 1
"STX1A" 318.117621533964 0.259066958817305 0.175662387378929 1.47480039798423 0.14026621420751 0.329717499061042 0.873988355106251 -0.395771392467934 1.53721154289838 -0.257460591091917 0.79682323384974 1
"STX1B" 8.84390211322603 1.63465183045833 0.88671873389627 1.843484036111 0.0652583704091026 0.1959538338246 0 0 NA NA NA 1
"STX2" 705.390965572645 -0.442636160357986 0.141253604078481 -3.13362737358585 0.00172659963194158 0.0117596127274587 2.49004917166852 -1.56620024052208 0.991853473896718 -1.57906412765679 0.114321348731714 1
"STX3" 3608.22877602097 0.807124682942503 0.0726585235146342 11.1084652412451 1.14103746332878e-28 3.21670686313775e-26 15.3561067264039 -0.099077278759579 0.389161074297277 -0.254591955113924 0.799038273376767 0.933151704378082
"STX4" 1284.04160365934 0.195069586873891 0.0972639990126712 2.00556823546272 0.0449023337613934 0.150567787402531 12.7568586789347 0.360396443273785 0.410324101818596 0.87832140904342 0.379769320703862 0.716441099309714
"STX5" 1577.29386736511 0.0957552468378307 0.123179408782428 0.777364072326107 0.436944003005619 0.663974874910935 21.522249380678 0.493085000393066 0.320526665093186 1.5383587516805 0.123960921859183 0.396011860322798
"STX6" 2725.22849121263 -0.141197547727321 0.0766210576408361 -1.84280342864999 0.065357716041765 0.196085568823897 8.86017004296428 -0.599834778328637 0.496238179112439 -1.20876386295284 0.226753578568658 0.560797769082763
"STX7" 1111.20444789057 0.272739352711039 0.141768539038705 1.92383553191993 0.0543752021050273 0.172538925552325 9.12597448846926 0.217188875435171 0.484449814450358 0.448320690723324 0.653921770188405 0.872166132695454
"STX8" 878.409992310568 -0.128926156111149 0.168469518348804 -0.765278831297043 0.444105526592117 0.670340754212616 32.1605262413782 0.718312598426256 0.273452787301596 2.62682492840717 0.00861856637078969 0.0604893940060865
"STXBP1" 1516.37272928585 0.613468965344595 0.177002011836636 3.46588696353799 0.00052848541620782 0.00440042155362493 8.37053135323057 -0.110244160871792 0.50594448032402 -0.217897744039403 0.827508784913413 0.947865683305188
"STXBP2" 3127.94941459965 0.127287373449754 0.0922597272347545 1.37966344866674 0.1676902918975 0.369790003937118 49.92922835737 0.658639065894433 0.214643942876125 3.06851922802473 0.00215122484204422 0.0208339342810589
"STXBP3" 1919.97119776801 0.394121894336776 0.129816798231918 3.03598532473954 0.00239751033130765 0.0152373170693856 13.1301122771734 0.157097591892389 0.402797787812231 0.390016024530954 0.696524697539625 0.893680943112232
"STXBP4" 866.274032361852 -0.535499885971261 0.112927926355888 -4.74196156124973 2.1165878964838e-06 3.76714465860087e-05 2.87784070612346 0.925124623836016 0.873912036967999 1.05860153505346 0.289781287523213 1
"STXBP5" 851.455815980651 -0.0453754680621037 0.145274477424186 -0.31234301349171 0.754779853943794 0.88699557992727 3.50491970625036 0.433965725091974 0.781366759421268 0.555393123471746 0.578625795074582 1
"STXBP5L" 9986.05019560669 0.932689153658826 0.186974570174362 4.98832088657325 6.09063434237799e-07 1.23589774245657e-05 8.51867544406165 0.894165027294559 0.520757264063841 1.71704763235898 0.0859704692692981 0.319187992729259
"STXBP6" 126.11169884219 0.358346765385398 0.285341862535831 1.25585065647492 0.209170121474163 0.426967766707088 1.86953665321161 -1.4406590178917 1.1411672019472 -1.26244341357995 0.206789275876268 1
"STYK1" 539.87091838796 -0.699385923923043 0.1291645968662 -5.41468746770858 6.13958485070547e-08 1.50739698348503e-06 4.88111037027928 0.541940560573665 0.664940933740306 0.815020602695097 0.415060517041337 1
"STYX" 2490.63141343116 -0.177188621283639 0.156721286241225 -1.13059703332776 0.258224736745196 0.487451066299864 7.00330689839768 0.122397641768771 0.549390313585044 0.222788132120616 0.823700405085771 1
"STYXL1" 1342.75696637829 -0.0621176566728137 0.166635719328858 -0.37277515842941 0.709315793067665 0.861335631222997 29.9978759601694 0.187870197587901 0.271940923835093 0.690849302629519 0.489660248610936 0.790060452950072
"SUB1" 6714.77900818209 -0.0938438836955186 0.0952271216143712 -0.985474328159848 0.324391135388412 0.557944660668603 111.349845034228 0.0676806198436933 0.149762837490492 0.451918653370802 0.651327585940987 0.871047673505985
"SUCLA2" 2214.30724099196 -0.0846599983906174 0.0925868963727216 -0.914384234782066 0.360514982789182 0.593817146361466 39.0376774116311 0.486188131556387 0.240011895681131 2.02568347779859 0.0427972308872881 0.196611210272798
"SUCLG1" 2754.6947421399 -0.268705851711345 0.14381081649478 -1.86846760390306 0.0616969216340099 0.187960112280223 55.5542016902878 0.425263434720096 0.204050412541209 2.0841096541974 0.037150194098023 0.178050493207956
"SUCLG2" 4856.52655462508 0.230051791777559 0.0898485928630432 2.56043844925015 0.0104540179810579 0.04951058855039 51.2436825437913 0.019551646635455 0.210094199143109 0.0930613349402238 0.925854834337093 0.969450715902159
"SUCNR1" 0 0 NA NA NA 1 0 0 NA NA NA 1
"SUCO" 2990.94365270746 0.576701713370372 0.157648156741655 3.65815703329432 0.000254035390235749 0.00239834460695177 12.5002500933439 0.07705458799255 0.411505592964504 0.187250402691846 0.851464308011152 0.953131688072185
"SUDS3" 3971.56094273084 -0.439455206760453 0.0635580856927433 -6.91422974702064 4.70412268694513e-12 2.35012610312667e-10 8.22995663507307 -0.883764332936766 0.51890918260319 -1.70311947170259 0.0885457126895246 0.325795691299164
"SUFU" 1699.02008717659 -0.0324063873265403 0.124192716444686 -0.260936295253464 0.794141634587326 0.90887963486326 5.6243768900392 -0.0447785794300811 0.612370213725666 -0.0731233793323288 0.941707937440989 1
"SUGP1" 1445.8129193998 0.117694003184988 0.087032891069743 1.35229338860725 0.176281478554555 0.382425810154881 9.49841929666202 0.0951901497506591 0.472995217459639 0.201249708743158 0.840503324562661 0.951203652015075
"SUGP2" 6972.7415824542 0.0507172491697635 0.0819182567314803 0.619120220490159 0.535837163470496 0.744473433161135 15.619781540199 -0.0503326872364687 0.370666502077688 -0.135789684134768 0.891987546390532 0.961739742271078
"SUGT1" 779.713859013257 0.0698297380057341 0.114820428420829 0.608164757492465 0.543078206154598 0.750380053618082 23.4974602498795 0.0806518492493315 0.302956547695672 0.266215897503389 0.79007294023207 0.930216795975673
"SULF1" 3.00803043574308 1.00666998867686 1.94921963053257 0.516447696764583 0.605541760189769 1 0 0 NA NA NA 1
"SULF2" 147.407554453667 0.111632526211449 0.212664636831834 0.524922845069549 0.599636827548807 0.793795491511862 0.24736880967432 -1.42111062452973 3.21667962161743 -0.44179426977411 0.658638085513504 1
"SULT1A1" 2374.66673757378 0.244600787028455 0.139116577742355 1.75824327336069 0.0787061251450627 0.224520040837289 13.0137764612958 0.815750403218718 0.416732737154035 1.95749057007056 0.0502898193936138 0.219826847240143
"SULT1A2" 81.6007490531019 0.0417282854008221 0.8069055421159 0.0517139655422375 0.95875660923672 0.985345393530376 0 0 NA NA NA 1
"SULT1A3" 1149.64450832527 0.0754126095109919 0.1640568889948 0.459673531377168 0.64575057093107 0.821798764717037 2.50063847383014 0.30817279747005 0.918832293979199 0.335396132122699 0.737326285286707 1
"SULT1A4" 1270.98098864023 0.0264009538347605 0.151722144689504 0.174008572636443 0.861858725025093 0.943561975864851 2.24982779507342 0.0191005514459732 0.957319979890075 0.0199521078084743 0.984081577382956 1
"SULT1B1" 4.98167651215269 -0.37045030340554 1.11680919107497 -0.331704203695679 0.740112626148148 1 0 0 NA NA NA 1
"SULT1C2" 14.8194571012794 0.436178167332112 0.613567241240484 0.710888942588046 0.477153058592856 0.698323476036472 0 0 NA NA NA 1
"SULT1C3" 11.8138696333834 0.213244171771864 1.22346976218492 0.174294599149752 0.861633943536837 0.943512177749604 0 0 NA NA NA 1
"SULT1C4" 10.8329671977952 -0.031495815090445 1.24760709470937 -0.0252449791476875 0.979859560203487 0.992401288531663 0 0 NA NA NA 1
"SULT1E1" 0.333434639603558 -1.85283076105033 4.03698996765536 -0.458963429658072 0.646260427844071 1 0 0 NA NA NA 1
"SULT2A1" 0.167321196417648 0.975151973969415 4.0804728567969 0.238980139849501 0.811120982713875 1 0 0 NA NA NA 1
"SULT2B1" 502.672997385381 0.377566602866982 0.292719435031301 1.2898583342326 0.197099849585128 0.411217309919514 11.0243333014546 0.898787018968214 0.454129726856694 1.97914156641817 0.0478000696847066 0.213216078469127
"SULT4A1" 3.83593446999273 -0.63235205091726 2.05529071479883 -0.307670368169378 0.758333169447569 1 0 0 NA NA NA 1
"SULT6B1" 65.3259500612187 -0.362825421451063 0.362300390666826 -1.00144915875821 0.316609708026709 0.550414872879381 0 0 NA NA NA 1
"SUMF1" 9987.35376372246 0.823231789378514 0.12377563916804 6.65100010722528 2.91108070752952e-11 1.3056031570957e-09 16.7552441356299 0.234987319852285 0.357796272179754 0.656762907060778 0.511333378287779 0.804979915336885
"SUMF2" 4581.79079912015 -0.146746594294413 0.130079020495993 -1.12813421976016 0.259263239254717 0.48842347948857 42.5294052921037 -0.715462130821518 0.234258041111072 -3.05416252704976 0.00225689775942374 0.0215340096868093
"SUMO1" 3837.67203123923 -0.208518881297203 0.0851794306209837 -2.4479957165367 0.0143653363394958 0.0632419310629168 43.2066439148838 -0.281815502018395 0.227817448345496 -1.23702334507324 0.216078415861862 0.545695294561084
"SUMO2" 12173.3174224241 -0.171883167873242 0.104113616699935 -1.65091919118154 0.0987550765561052 0.261980573616406 109.929026887911 -0.105027442772967 0.153716142980192 -0.683255777413706 0.494445232803769 0.793918783068038
"SUMO3" 5134.02024205111 0.0913771168850261 0.15964082957242 0.572391894540821 0.56705650585377 0.770332971065665 45.5794617628801 -0.28991824133035 0.223349783155545 -1.29804577033525 0.194271607434075 0.516722419773107
"SUMO4" 73.194142191639 0.0665121814509735 0.276159321007632 0.240847135661719 0.809673595723423 0.917764107768259 0 0 NA NA NA 1
"SUN1" 10306.963004589 0.0334949902612309 0.0592129782938338 0.565669743802076 0.571618306806594 0.773740736479097 22.4947227176314 0.0194397195650629 0.310948827627247 0.0625174235690202 0.950150787078184 0.98379880677284
"SUN2" 8606.49219277052 -0.31987124738388 0.0902378216574542 -3.54475807935747 0.000392973585431797 0.00342944941581635 41.257333371087 0.106768038677758 0.231878628421324 0.460447948155706 0.645194725147694 0.868305737037704
"SUN3" 0.333104997763886 1.86671306694357 4.03813723143507 0.462270834287665 0.643887112162618 1 0 0 NA NA NA 1
"SUN5" 0.827157585400509 -1.87728563620177 3.138537964001 -0.598140171549372 0.549746407802838 1 0 0 NA NA NA 1
"SUOX" 2312.75434445692 -0.256394830816369 0.110106207457568 -2.32861376971119 0.0198795359337081 0.0820706678309232 9.7457139198994 0.241611785553919 0.471761080537002 0.512148618277061 0.608547000329101 0.853288728722327
"SUPT16H" 7836.59262447407 -0.305729598734472 0.166416084317868 -1.83713972112518 0.0661892716172246 0.197853090847369 26.9493933067411 -0.717693165387803 0.287580142189662 -2.49562838352892 0.0125734246926377 0.0806148998683036
"SUPT20H" 2633.04168349064 -0.04669129314079 0.204377680715824 -0.228455930105752 0.819291812899165 0.922748080918822 16.1119638911111 -0.363125839232457 0.370850357407107 -0.979170794849282 0.327495596362686 0.671897852717259
"SUPT3H" 261.093877776158 -0.466331510116033 0.218861391356869 -2.13071619084997 0.0331125304048867 0.121062417207491 4.00448901276584 0.382271374410276 0.725567942419864 0.526858137000031 0.598292106875367 1
"SUPT4H1" 2252.16072779875 -0.0606288729621475 0.109559094687591 -0.55338968558504 0.57999660022059 0.779029411402251 47.0296675722949 0.452364749158002 0.222837730294726 2.03001865330303 0.0423546432539717 0.195290454128252
"SUPT5H" 7787.81484956639 -0.035197257609579 0.103390976293174 -0.340428718941335 0.733533694240452 0.875315363290719 42.8736999864845 0.179479572600966 0.228011631947206 0.787150949573149 0.431193506937721 0.754582186246262
"SUPT6H" 8650.93814617292 0.126372682255894 0.137219620227791 0.920951989563223 0.357075493432302 0.590524912509507 29.2711449456497 0.341254950570709 0.273819184802316 1.24627845494858 0.212662184782291 0.540072842950596
"SUPT7L" 1890.12750002931 -0.0203622633627543 0.0964694862448612 -0.211074653295762 0.832829018392971 0.929309564134141 12.0069058396134 0.44280815709045 0.423912210071548 1.04457514214019 0.296219373329643 0.63713929047085
"SUPV3L1" 2104.0581197689 -0.304917102675386 0.115078932633819 -2.64963443522397 0.00805789069861574 0.0403584773029971 18.9961816433964 0.019278715841457 0.335164763316422 0.0575201153328174 0.954130882916265 0.98379880677284
"SURF1" 2544.89565591783 -0.0453336800406165 0.101447670977467 -0.446867627455794 0.654970638975416 0.827598965703929 38.5320769055288 -0.71573767772108 0.248994751006482 -2.87450910040449 0.00404656108384483 0.0337649663529096
"SURF2" 1165.38221992158 -0.396409175006567 0.165112648109309 -2.40084075657325 0.0163574531231194 0.0702871835750372 33.2371798089986 0.0194973581163885 0.263979742199202 0.073859296754959 0.941122343830552 0.979544798726329
"SURF4" 9882.1502518853 0.00397662784402743 0.0726153995244041 0.0547628722016601 0.956327379684118 0.984303566354984 109.610400211904 0.101543253738918 0.151726496653522 0.669251949913532 0.503334772354344 0.800816598439233
"SURF6" 4047.08984007715 -0.0280521045060938 0.0953299228425796 -0.294263371558759 0.768556659447261 0.893922049855884 26.4987958888473 0.127993073864331 0.288525814625478 0.443610475653531 0.657324230617261 0.873290342385869
"SUSD1" 14.8093850989439 0.56989654819777 0.820707813463235 0.694396396438474 0.487433652990001 0.707517484383867 0 0 NA NA NA 1
"SUSD2" 133.215877146949 0.845309155031869 0.334516094003933 2.52696109449948 0.0115054247416847 0.0531877424295685 0.503242638397526 2.46197643797513 2.05480825899146 1.19815385557362 0.230857125829815 1
"SUSD3" 1.33367314348421 0.0125519993081461 2.22789388737795 0.00563402026427694 0.995504725997531 1 0 0 NA NA NA 1
"SUSD4" 244.469122704255 1.19309841509569 1.29835665293026 0.918929642639402 0.358132374042629 0.591405417260564 4.37573802354253 0.268085077329141 0.70308187585733 0.381299940355085 0.702980697905804 1
"SUSD5" 19.6275607901851 0.460695023768251 0.807240326445284 0.57070367854012 0.568200524831486 0.771296791531786 0 0 NA NA NA 1
"SUV39H1" 857.456483320885 -0.0133154448284745 0.18250344955737 -0.0729599624597168 0.941837977888929 0.979597994723391 4.73848533657599 -0.924517531508758 0.683161791048933 -1.3532922122141 0.175962296164586 1
"SUV39H2" 1183.75011069839 0.659338998564598 0.203795611274848 3.23529537481249 0.00121516950855042 0.00878022938433795 12.7206442039424 -0.855219263160062 0.418665168642773 -2.04272847901942 0.0410793239904426 0.191308043132386
"SUZ12" 4183.09179257448 -0.000153463375698603 0.114821084911146 -0.00133654350868885 0.998933592887072 0.999566751024162 15.2315627831639 -0.45801140253979 0.376568188133337 -1.21627746839203 0.22387924166127 0.557106909226539
"SV2A" 31.7526007386353 -0.209410803219346 0.828538514071674 -0.252747216529793 0.800463558619368 0.912094507194805 0 0 NA NA NA 1
"SV2B" 4.33794137968255 0.232509542911906 1.90194480571448 0.122248312471172 0.902702365535818 1 0 0 NA NA NA 1
"SV2C" 1258.66492225528 -0.618630468157844 0.185560992979775 -3.33383896164681 0.000856562340196472 0.00662545304491999 0.250381720724362 0.0192690041248025 3.2037837059347 0.00601445225191343 0.995201190338262 1
"SVEP1" 27.6213898163622 -0.340586706767921 0.692688734315271 -0.491687954337231 0.622939954973295 0.807626030173033 0 0 NA NA NA 1
"SVIL" 1454.32958978355 0.32660083478647 0.106765941577853 3.05903577451537 0.00222050632084857 0.0144064087862087 1.87135369387624 -0.566407277667204 1.06286138137659 -0.532907947914722 0.594097303158786 1
"SVIP" 6883.64690281312 0.486624533237501 0.293949863366459 1.65546779870702 0.0978296431246989 0.260400704098739 10.373372059354 0.0543268813780094 0.450976946552691 0.120464874742022 0.904114902870907 0.961739742271078
"SVOP" 10.6504058819527 -0.823149634759098 0.894328064894288 -0.92041127531472 0.357357878678339 0.590833025904245 0 0 NA NA NA 1
"SVOPL" 2.31832592536195 -2.56711655523365 2.05309330457375 -1.2503652656773 0.211166146909351 1 0 0 NA NA NA 1
"SWAP70" 870.780581651578 0.595390979920796 0.22273737446733 2.67306275538471 0.00751621882764311 0.0381171046039196 2.74410422427493 -0.511129009991902 0.875871724256019 -0.583566058632689 0.559512301221428 1
"SWI5" 4693.47407794724 -0.00110799225760222 0.059504654874766 -0.018620261892689 0.985144038984668 0.994266589918761 35.626189877005 0.232487671582069 0.253457117611239 0.917266296457556 0.359003113945261 0.698044169830877
"SWSAP1" 369.477176252798 0.110546471048461 0.184700409824915 0.598517735576507 0.54949452849445 0.756309513630504 2.25040874648265 0.340730211489723 0.958102702848026 0.355630153716172 0.722117558649842 1
"SWT1" 198.711142948953 0.0467673154373362 0.34603992455656 0.135150056737722 0.892493233644188 0.958880541686457 1.24716784353729 -0.564751368809754 1.28758584360669 -0.438612595512711 0.660942268893727 1
"SYAP1" 2849.90948297243 -0.108916521596528 0.147330456658129 -0.739266843170537 0.459744978839621 0.683620041531609 11.4944995734165 0.0194832922748215 0.429387479717143 0.0453746166228601 0.963808713143861 0.98379880677284
"SYBU" 879.975780905059 0.189052189766413 0.106526702073515 1.77469297449898 0.0759485959860066 0.218986389830688 9.38358492377711 0.604095525807789 0.490530495678559 1.23151471953264 0.218130414843397 0.548325884386559
"SYCE1" 35.4793602050579 0.548644876304571 0.487963188678007 1.12435710118003 0.26086156328889 0.489972813758679 0 0 NA NA NA 1
"SYCE1L" 734.772774328761 -0.335661731100007 0.221415984061283 -1.51597786638161 0.129524949206677 0.31242328084428 0 0 NA NA NA 1
"SYCE2" 1023.35839486543 -0.322232983286686 0.107591836660081 -2.99495754779917 0.00274483040719728 0.0171004884129532 2.36504917166852 -1.88749948603705 1.05067811381699 -1.7964583645699 0.0724216487158293 1
"SYCE3" 233.712533140704 0.218424021782412 0.191517524023248 1.14049104851574 0.254081779921925 0.482470945506295 17.3741980983201 0.124318080047597 0.369608441737544 0.336350759368949 0.736606376820174 0.90896521127749
"SYCN" 2.16267003849661 -2.45558248912127 2.54553981685676 -0.964660805091407 0.33471473296372 1 0 0 NA NA NA 1
"SYCP1" 7.63730198999726 -0.754654354449723 0.872339300040871 -0.865092693192163 0.386987914832786 0.618608567382056 0 0 NA NA NA 1
