"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"RRM2" 43.1244122493933 -1.12090262861202 0.237413862499404 -4.72130235703839 2.34339275025435e-06 6.80850596357682e-05
"NUP50" 22.5669673048143 -1.21449508910226 0.328189535172991 -3.70059053973824 0.000215098315431037 0.00319183151720375
"UNG" 22.684468797272 -1.00450513037699 0.320163350020433 -3.13747694829179 0.00170408673417978 0.0173913915118031
"ARHGEF26" 14.6873938204986 -1.87637126388048 0.42888518302579 -4.37499670807617 1.2143431079022e-05 0.000276767245440607
"WASF2" 17.8047194108974 -1.83427151456442 0.388477269584121 -4.72169585759309 2.33886253420649e-06 6.80850596357682e-05
"TPX2" 30.6267547133586 -1.84591069300897 0.299587770290671 -6.16150215750798 7.20580890058755e-10 4.99757714073008e-08
"HIST2H2AA4" 29.4373464224914 1.11231623382262 0.28966837396825 3.83996436540408 0.000123052170111677 0.00200425883136443
"SPAG5" 22.0482714449736 -1.40745370662991 0.334093816810958 -4.21274993971618 2.52280309345346e-05 0.000510096550243724
"FDFT1" 330.323083627293 1.49490707614808 0.120390676890311 12.4171332428848 2.10987123820407e-35 1.9440956409166e-32
"TACC3" 40.7572064202566 -1.08164787773459 0.245709996065445 -4.40213216822686 1.07192221740899e-05 0.000250503561677101
"MIS18A" 12.3274077987966 -1.54677710474973 0.451263534564266 -3.42765808950922 0.000608811708654662 0.00771480455957283
"TCOF1" 19.9280796539158 -1.42525019815532 0.352455661955743 -4.04377160589998 5.25981594661141e-05 0.000974879679759873
"ATAD2" 23.6700540968822 -1.38943085780981 0.325235061598328 -4.27208201656247 1.93656318792036e-05 0.000405591402317565
"CDCA5" 14.8067139394745 -2.12177154942499 0.441479320160119 -4.80604968915746 1.53941654341913e-06 4.86727289463401e-05
"CCNB2" 30.9020626296945 -1.29897466290852 0.281085797838786 -4.62127461755837 3.81389522773338e-06 0.000103757996390671
"TAX1BP3" 11.957360833079 -1.56659134740938 0.464677661642065 -3.37135067322454 0.000748005775961794 0.00905185226070088
"RFC5" 17.8141452243871 -1.39571741687062 0.370898368889108 -3.76307240458076 0.000167838582847505 0.00257139871583469
